"years","sentences","sentences_full","polarity"
1990," at blive fejret på sin fødselsdag er noget af det mest ufortjente der findes måske er det netop derfor så festligt og så varmende"," at blive fejret på sin fødselsdag er noget af det mest ufortjente, der findes, måske er det netop derfor så festligt og så varmende",0.5
1990," tak alle sammen herhjemme såvel som ude"," tak alle sammen herhjemme såvel som ude",0
1990," de var med til at gøre den dag så stor for mig"," de var med til at gøre den dag så stor for mig",0
1990," det er en gave som forpligter og som har gjort mig både glad og benovet"," det er en gave, som forpligter, og som har gjort mig både glad og benovet",2.64444444444444
1990," også min mor dronning ingrid fejrede rund fødselsdag i år og skønt hun helst ville at det skulle gå stille for sig ved jeg at den store deltagelse overvældede og glædede hende meget"," også min mor, dronning ingrid, fejrede rund fødselsdag i år, og skønt hun helst ville, at det skulle gå stille for sig, ved jeg, at den store deltagelse overvældede og glædede hende meget",-0.945945945945946
1990," både hun og prinsen og vore to sønner føjer deres tak til min for året der gik og de er alle med når jeg i aften ønsker hver især et godt og glædeligt nytår"," både hun og prinsen og vore to sønner føjer deres tak til min for året, der gik, og de er alle med, når jeg i aften ønsker hver især et godt og glædeligt nytår",2.15988372093023
1990," gud bevare danmark"," gud bevare danmark",1.56637168141593
1991,"den lukkede dør den ulæste bog brevet der ligger og venter","den lukkede dør, den ulæste bog, brevet, der ligger og venter",0
1991," hvad gemmer de mon hvad vil vi finde der når vi lukker op endnu er det fremtid om lidt er alt måske anderledes"," hvad gemmer de mon hvad vil vi finde der, når vi lukker op endnu er det fremtid, om lidt er alt måske anderledes",-1
1991," sådan er nytåret sådan står vi den 31"," sådan er nytåret, sådan står vi den 31",0
1991," december nysgerrigt forventningsfulde ængsteligt afventende"," december nysgerrigt forventningsfulde, ængsteligt afventende",0
1991," sidste år holdt vi nytår under skyggen af en truende krig i golfen"," sidste år holdt vi nytår under skyggen af en truende krig i golfen",-1.82352941176471
1991," det fyldte vore tanker med frygt og bæven"," det fyldte vore tanker med frygt og bæven",-2
1991," jeg husker at jeg tænkte hvordan har vi det mon om et år hvad vil vi så kunne se tilbage på nu ved vi hvordan det gik"," jeg husker, at jeg tænkte hvordan har vi det mon om et år hvad vil vi så kunne se tilbage på nu ved vi, hvordan det gik",-1
1991," vi mente nok at vi kendte grundmønstret for 1991 men meget af det der optog os blev helt anderledes"," vi mente nok, at vi kendte grundmønstret for 1991, men meget af det, der optog os, blev helt anderledes",3
1991," vi har set håb der synes umulige gå i opfyldelse"," vi har set håb, der synes umulige, gå i opfyldelse",2
1991," men vi har også set håb blive knust og tilværelsens grusomme sider blive rullet op for vore øjne"," men vi har også set håb blive knust og tilværelsens grusomme sider blive rullet op for vore øjne",2
1991," skønt den isnende polarisering er borte er usikkerhedens og ufredens tider langt fra forbi end ikke her på vort eget kontinent"," skønt den isnende polarisering er borte, er usikkerhedens og ufredens tider langt fra forbi, end ikke her på vort eget kontinent",-1.75
1991," alligevel er det en helt anden stemning der behersker os i dag"," alligevel er det en helt anden stemning, der behersker os i dag",3
1991," europa har undergået en forvandling"," europa har undergået en forvandling",0
1991," overalt er det frihed og demokrati der tales om og virkes for"," overalt er det frihed og demokrati, der tales om og virkes for",2
1991," den frihed og det demokrati som den vestlige verden i hele den lange efterkrigsperiode har været forpligtet på og har været rede til at forsvare med både hånd og mund"," den frihed og det demokrati, som den vestlige verden i hele den lange efterkrigsperiode har været forpligtet på og har været rede til at forsvare med både hånd og mund",2
1991," friheden er selve grundlaget for at demokratiet kan vokse og trives"," friheden er selve grundlaget for, at demokratiet kan vokse og trives",1.04705882352941
1991," nu ser vi det endelig spire frem også hos nationer som sjældent eller aldrig har fået lov at udvikle det"," nu ser vi det endelig spire frem også hos nationer, som sjældent eller aldrig har fået lov at udvikle det",1
1991," blot må vi ikke foregøgle os at vi nu står over for demokratiets endelige sejr"," blot må vi ikke foregøgle os, at vi nu står over for demokratiets endelige sejr",2.35737704918033
1991," for demokrati er ikke en tilstand der opnås en gang for alle i det øjeblik det bliver vedtaget"," for demokrati er ikke en tilstand, der opnås en gang for alle i det øjeblik, det bliver vedtaget",0
1991," det skal leves det skal omhyggeligt bygges op det er en stående udfordring til hver ny generation"," det skal leves, det skal omhyggeligt bygges op, det er en stående udfordring til hver ny generation",-1
1991," heller ikke hos os i danmark hvor demokratiet er indbygget i forfatningen og hvor vi har bekendt os til det i mere end hundrede år trives det af sig selv"," heller ikke hos os i danmark, hvor demokratiet er indbygget i forfatningen, og hvor vi har bekendt os til det i mere end hundrede år, trives det af sig selv",2
1991," også vi må arbejde med det og vedligeholde det dag for dag hvis det skal bære"," også vi må arbejde med det og vedligeholde det dag for dag, hvis det skal bære",1.82439024390244
1991," hvordan skal vi bære os ad måske synes vi at samfundet er blevet alt for kompliceret til at vi selv personlig kan stille noget op og hvad nytter det så at stille spørgsmål eller at påtale hvad vi er utilfredse med der er jo altid en organisation eller nogle specialister der er meget bedre til at tage sig af det dér"," hvordan skal vi bære os ad måske synes vi, at samfundet er blevet alt for kompliceret til, at vi selv personlig kan stille noget op, og hvad nytter det så at stille spørgsmål eller at påtale, hvad vi er utilfredse med der er jo altid en organisation eller nogle specialister , der er meget bedre til at tage sig af det dér",0.503688524590164
1991," men vi kan ikke bare sætte os tilbage overlade ansvaret til andre og ryste på hovedet når vi synes det hele går skævt"," men vi kan ikke bare sætte os tilbage, overlade ansvaret til andre, og ryste på hovedet, når vi synes, det hele går skævt",-2
1991," hvis demokratiet skal leve er der et væsentligt led som ikke kan undværes os selv den enkelte"," hvis demokratiet skal leve, er der et væsentligt led, som ikke kan undværes os selv, den enkelte",0.903370786516854
1991," retten til frit at kritisere hvad vi finder er urimeligt eller forkert er en afgørende del af den demokratiske proces"," retten til frit at kritisere, hvad vi finder er urimeligt eller forkert, er en afgørende del af den demokratiske proces",-1.82608695652174
1991," men vi må ikke nøjes med det tvære øv den golde kritik der som et rustangreb æder sig ind i samfundets krop og gennemtærer både respekten for demokratiet og vor egen selvrespekt"," men vi må ikke nøjes med det tvære øv , den golde kritik, der som et rustangreb æder sig ind i samfundets krop og gennemtærer både respekten for demokratiet og vor egen selvrespekt",-1.82608695652174
1991," det er ikke nok bare at sige fra vi skal også hjælpe til"," det er ikke nok bare at sige fra , vi skal også hjælpe til",2
1991," hvis vi er sløve og tvære bliver resultatet derefter for samfundet er kun hvad vi selv gør det til"," hvis vi er sløve og tvære, bliver resultatet derefter, for samfundet er kun, hvad vi selv gør det til",-1.38888888888889
1991," derfor må vi leve med i dagens problemer vi må tale om dem og tale sammen"," derfor må vi leve med i dagens problemer, vi må tale om dem og tale sammen",2.36111111111111
1991," det er demokratiets udfordring også til os som mennesker og som nation"," det er demokratiets udfordring også til os som mennesker og som nation",-1
1991," det er gammel skik at vi nytårsaften takker hinanden for det år der er gået"," det er gammel skik, at vi nytårsaften takker hinanden for det år, der er gået",-1
1991," den tak skal også lyde i aften"," den tak skal også lyde i aften",2
1991," den går til alle der virker for at vort vidt forgrenede samfund kan fungere hvad enten de er valgt eller ansat og hvad enten de virker i det stille eller i forreste række"," den går til alle, der virker for, at vort vidt forgrenede samfund kan fungere, hvad enten de er valgt eller ansat, og hvad enten de virker i det stille eller i forreste række",-0.423529411764706
1991," der er mange danske der gør en indsats rundt omkring i verden hvor freden og friheden er truet eller hvor der er hjælp behov"," der er mange danske, der gør en indsats rundt omkring i verden, hvor freden og friheden er truet, eller hvor der er hjælp behov",1.85245901639344
1991," deres indsats bliver bemærket langt ud over danmarks grænser det gælder dem der gjorde tjeneste på korvetten olfert fischer og på lægeholdet under udsendelsen til golfen"," deres indsats bliver bemærket langt ud over danmarks grænser det gælder dem, der gjorde tjeneste på korvetten olfert fischer og på lægeholdet under udsendelsen til golfen",2
1991," det gælder dem der atter i år har gjort tjeneste i fn s fredsbevarende styrker eller som i øvrigt har meldt sig under fn s eller ef s flag i områder ramt af krig og nød"," det gælder dem, der atter i år har gjort tjeneste i fn s fredsbevarende styrker, eller som i øvrigt har meldt sig under fn s eller ef s flag i områder ramt af krig og nød",-1.68879668049793
1991," og det gælder de mange der udsendt eller på eget initiativ tager del i humanitært hjælpearbejde"," og det gælder de mange, der udsendt eller på eget initiativ tager del i humanitært hjælpearbejde",1.5
1991," til dem alle går min nytårshilsen og tak"," til dem alle går min nytårshilsen og tak",2
1991," deres ansvarsbevidste optræden er med til at tegne der ansigt udadtil som danmark gerne vil kendes på"," deres ansvarsbevidste optræden er med til at tegne der ansigt udadtil, som danmark gerne vil kendes på",2
1991," i der forløbne år har prinsen og jeg besøgt både usa og canada to lande hvor mange danske i årenes løb har slået sig ned"," i der forløbne år har prinsen og jeg besøgt både usa og canada, to lande, hvor mange danske i årenes løb har slået sig ned",0
